article,year,sentence,sentiment,confidence
2015/09-pg3.3_019.txt,2015,“在这种新形势下，两年前，中国和东盟领导人提出启动中国—东盟自贸区升级谈判，是极富战略眼光的，适应了中国和东盟在金融危机之后的发展需要”,中性,0.4583
2015/09-pg3.3_020.txt,2015,认清新一轮经济全球化的机遇和挑战（审时度势） 当今世界经济发展趋势及其应对（之七） 区域经济一体化快速发展、标准更高 作者：桑百川 时间：2015-08-23 桑百川 国际金融危机爆发以来，国际经济规则面临重构，美欧等发达国家谋求掌握规则变迁控制权，从而使经济全球化呈现以下新特点： 一是区域经济一体化快速发展,中性,0.4699
2015/09-pg3.3_020.txt,2015,国际金融危机以来，区域经济一体化谈判都涉及投资议题，诸边国际服务贸易协定（TISA）谈判取得一定进展，扩大服务业市场准入的实质性谈判已经启动,中性,0.4933
2015/10-pg4.1_001.txt,2015,板块化：世界经济新格局（大家手笔） 当今世界经济发展趋势及其应对（之七） 世界经济发展分化、竞争升级 作者：李稻葵 时间：2015-08-23 李稻葵 国际金融危机爆发以来，受各国经济体制和政策以及自然禀赋、发展阶段等因素影响，世界经济呈现板块化新格局,中性,0.4746
2015/10-pg4.1_001.txt,2015,第一大板块是以英国和美国为代表、国际金融危机后经济恢复较快的发达国家,中性,0.4465
2015/10-pg4.1_001.txt,2015,英美尽管是国际金融危机的始作俑者，但它们采取了快速灵活、比较务实的经济应对政策，包括若干轮的量化宽松货币政策，甚至一些会计准则的改变，帮助其金融体系迅速修复资产负债表，消费者信心得到了较快恢复,中性,0.4479
2015/10-pg4.1_001.txt,2015,这些国家经济体制相对僵化，特别是在国际金融危机爆发后没有像英美那样采取灵活的应对措施，经济恢复十分缓慢,中性,0.4643
2015/10-pg4.1_002.txt,2015,特别是2008年国际金融危机的爆发，使经济全球化面临新的挑战和抉择,中性,0.4957
2015/10-pg4.1_002.txt,2015,国际金融危机以来，世界经济处于非常脆弱的恢复过程,中性,0.4110
2015/10-pg4.1_002.txt,2015,国际金融危机后，全球经济复苏缓慢,中性,0.4768
2015/10-pg4.1_002.txt,2015,但是，国际金融危机后，全球经济的首要问题是恢复经济增长,中性,0.4696
2015/10-pg4.1_003.txt,2015,当今世界经济发展趋势及其应对（之七） 时间：2015-08-23 后国际金融危机时期，世界经济发展分化，经济全球化呈现区域经济一体化新趋势,中性,0.5178
2015/10-pg4.1_004.txt,2015,“零工经济”能够发展壮大，依托以下几点：首先，国际金融危机后，世界经济增长疲软，失业率居高不下，非全日制工作在降低失业率方面发挥了一定作用，因而成为不少国家大力推广的就业形式,中性,0.4171
2015/10-pg4.1_005.txt,2015,国际金融危机之后，美欧经济持续疲弱,中性,0.4976
2015/10-pg4.1_006.txt,2015,即使2008年国际金融危机时，也不退反进、逆势增长，其中部分企业的营销实体店还从“千家店”迅速升级到“万家店”,負面,0.4640
2015/10-pg4.1_007.txt,2015,国际金融危机之后，全球贸易在2010年出现一定反弹，但此后一蹶不振,中性,0.4498
2015/10-pg4.1_008.txt,2015,去年以来，李克强总理多次指出，国际金融危机发生以后，一些国家采取了量化宽松政策，这对于防止经济衰退是必要的,中性,0.4835
2015/10-pg4.1_009.txt,2015,国际金融危机的发生已经显示出美国信用经济的疲软,中性,0.4354
2015/10-pg4.1_010.txt,2015,2008年下半年，面对国际金融危机的冲击带来的经济增速下行压力，省委旗帜鲜明地提出：环境保护的“硬杠杠”不能宽，节能减排的“紧箍咒”不能松,中性,0.5053
2015/10-pg4.1_011.txt,2015,前些年国际金融危机，我国的一些著名企业家、经济学家去美国考察，在美国的政府部门和机构都感觉到这场金融危机所带来的悲观气氛，但是到了硅谷这个创新活跃的地方，他们看到投资者、创新家们依然在忙碌，依然热衷于创新、创业，忙于把新构想、新技术、新事物变成现实，金融危机对这些创新、创业似乎没有太大的影响，这大概就是市场的活力、力量，也是美国经济能够走出危机的重要基础,負面,0.4218
2015/10-pg4.1_012.txt,2015,五是国际金融危机以来对基础设施的大规模投资对整体经济效率的外溢效应将在未来10年逐渐显现，有利于进一步提高潜在增长率,中性,0.4568
2015/10-pg4.1_013.txt,2015,分析认为，2008年国际金融危机之后，西方银行业进入相对收缩的状态，中小企业和个人客户的借贷变得更加困难，这实际上为互联网金融等替代融资渠道的发展带来很大机遇,負面,0.3949
2015/10-pg4.1_014.txt,2015,这里选择苏东剧变与2008年国际金融危机这两个重大历史事件，透视当代西方左翼学者在资本主义终结论问题上的主要观点，以期为我们深化对当代资本主义的认识提供借鉴,中性,0.4544
2015/10-pg4.1_014.txt,2015,国际金融危机爆发以来的资本主义终结论 2008年国际金融危机及随后以占领华尔街为代表的群众抗议活动，改变了苏东剧变以来全世界左翼士气低迷的境况，资本主义终结论被再一次推向高峰,中性,0.4395
2015/10-pg4.1_014.txt,2015,这次金融危机不仅加速中产阶级的衰落、扩大社会贫富分化，而且引发西方社会对资本主义“主权在民”理念的普遍质疑,中性,0.4787
2015/10-pg4.1_014.txt,2015,美国左翼学者洛仁·戈尔德纳长期关注虚拟资本与金融危机,中性,0.4580
2015/10-pg4.1_014.txt,2015,他指出，早在19世纪70年代，资本主义就已进入“隐蔽萧条”阶段，虚拟资本爆炸性增长的背后是实体经济的逐渐坍塌，这进一步加剧了金融危机爆发的可能性,中性,0.4507
2015/10-pg4.1_015.txt,2015,国际金融危机爆发后，全球经济力量对比发生了结构性变化,中性,0.5072
2015/10-pg4.1_015.txt,2015,国际金融危机以来，美国力推TPP（跨太平洋经济伙伴关系协定）、TTIP（跨大西洋贸易与投资伙伴协定）、TISA（服务贸易协定）等国际贸易投资机制与规则谈判,中性,0.4857
2015/10-pg4.1_015.txt,2015,国际金融危机以后，世界经济持续低迷，贸易保护主义抬头，全球性的贸易自由化很难取得明显进展,中性,0.4729
2015/11-pg4.2_001.txt,2015,积极参与国际规则制定（大家手笔） 当今世界经济发展趋势及其应对（之六） 不当旁观者、跟随者，要做参与者、引领者 作者：陈德铭 时间：2015-08-09 陈德铭 2008年爆发的国际金融危机为上世纪30年代以来所罕见，虽然已经过去6年多，但世界经济仍然复苏艰难，新的危机隐患又在积累,中性,0.4762
2015/11-pg4.2_001.txt,2015,但在这一大趋势下，2008年国际金融危机后出现了“东升减速、西降反弹”现象，西方在教育、科技领域总体仍有明显优势，在新一轮人工智能的工业革命中也居领先地位,中性,0.4318
2015/11-pg4.2_002.txt,2015,特别是近年来，发达国家为了摆脱国际金融危机阴影、挽回经济发展颓势，极力推动建立新的国际经济规则和标准，为世界经济发展增添了新的不确定性,中性,0.4737
2015/11-pg4.2_003.txt,2015,在国家治理上，几年前的国际金融危机，一方面再次暴露了西方发展道路固有的问题，另一方面则显示了我国应对国际金融危机的制度优势,中性,0.4795
2015/11-pg4.2_003.txt,2015,环顾当今世界，同一些发达国家受困于金融危机、债务危机相比，同一些发展中国家陷入发展陷阱相比，同西亚北非一些国家政治动荡、社会混乱相比，我国发展可以说是风景这边独好,中性,0.5331
2015/11-pg4.2_004.txt,2015,英国智库下调全球经济增长预期 作者：李应齐 时间：2015-08-06 本报伦敦8月5日电 （记者李应齐）英国智库全国经济与社会研究所4日发布最新季度预测报告，预计2015年全球经济增幅由先前预测的3.2%下降至3.0%，为2008年国际金融危机之后最低水平,中性,0.5821
2015/11-pg4.2_005.txt,2015,世界经济面临转型“大考”（钟声） 时间：2015-08-06 谁能经受住短期的“痛苦”考验，谁能通过有效的政治协调凝聚共识，谁能具有更强的决断力和执行力，谁就能够掌握取胜的钥匙以更快地实现转型 国际金融危机爆发距今已有近7个年头，世界经济依然处于复苏与衰退的拉锯战中,中性,0.4388
2015/11-pg4.2_005.txt,2015,20世纪30年代大萧条时期，致力于规范金融业的《格拉斯—斯蒂格尔法》只有几张纸，而2008年国际金融危机爆发后，美国国会出台的《多德—弗兰克法》，卷宗长达数百页，一个重要原因就是各个利益集团都希望在某项条文中塞入私货,負面,0.4104
2015/11-pg4.2_006.txt,2015,我国经济增速在2007年达到14.2%的高峰后，在应对国际金融危机严重冲击中，2010年经济增速略有上升（10.4%），但总的看，到2015年已连续8年处于下行调整过程（2015年增速按年初经济增长预期目标7%计）,中性,0.4856
2015/11-pg4.2_007.txt,2015,从全世界范围来看，国际金融危机加剧了这种逃避文化，让人们更愿意去追寻儿时的记忆，但这种舒适的幻想只是权宜之计,中性,0.4603
2015/11-pg4.2_008.txt,2015,在国际金融危机和希腊债务危机中，中远比雷埃夫斯港集装箱码头吞吐量4年翻了两番，并且正在进行扩建，被权威机构评为全球增长最快的集装箱码头,中性,0.4514
2015/11-pg4.2_009.txt,2015,正如学者们所总结的，过去几十年来，东盟一方面不断打通区域内市场，即使在遭遇亚洲金融危机的困难时刻，也没有走向保护主义，另一方面因为深知内部可动员的资源有限，所以不断推出开放举措，增强吸引力，进而拓展同中国等外部经济体的经贸合作,中性,0.4705
2015/11-pg4.2_009.txt,2015,当前，世界经济仍然处于国际金融危机后的深度调整期，不稳定不确定因素增多，新兴市场国家和发展中国家风险和挑战不断集聚，经济增速普遍放缓,中性,0.4754
2015/11-pg4.2_010.txt,2015,但从历次的国际金融危机中也可以看出，高负债、高杠杆带来了很大的风险,中性,0.4975
2015/11-pg4.2_010.txt,2015,但从历次的国际金融危机中也可以看出，高负债、高杠杆带来了很大的风险,中性,0.4975
2015/11-pg4.2_010.txt,2015,上一次国际金融危机之后，新一轮的国际监管改革最重要的内容之一就是加资本、降杠杆，不仅要提高最低资本要求，还要加储备资本、反周期资本、系统重要性的附加资本，以及提高全球系统性重要金融机构总的资本水平,中性,0.4180
2015/11-pg4.2_010.txt,2015,无论从微观还是从宏观，都要有效地控制金融杠杆的水平，对企业、对银行、对其他金融机构都应该适度控制杠杆水平，而对于整个经济来讲也要控制整个杠杆的水平，来防止金融泡沫的形成，防止金融危机的发展,中性,0.4157
2015/11-pg4.2_011.txt,2015,如此背景下，热情的投资者们还是应当时时回味一下国际金融危机的教训，多一些警醒,中性,0.4447
2015/11-pg4.2_012.txt,2015,智利比索兑美元汇率也跌至国际金融危机以来最低水平,中性,0.4481
2015/11-pg4.2_013.txt,2015,对传统创业方式的信心，连2008年爆发的国际金融危机也未能撼动,中性,0.4194
2015/11-pg4.2_014.txt,2015,2008年国际金融危机爆发后，索尼、松下、夏普、东芝等几大日本电子巨头集体陷入亏损,負面,0.4088
2015/11-pg4.2_015.txt,2015,必须承认，美国企业的大量研究和创新在历史中的地位不言而喻，但是2008年全球金融危机爆发显示出美国经济应对金融危机的能力被过分夸大了,中性,0.4252
2015/11-pg4.2_015.txt,2015,2008年国际金融危机爆发以来，市场表现并不如我们一直以来所信赖的那样完美无缺,中性,0.4142
2015/12-pg4.3_001.txt,2015,如经济新常态最初是一个外来概念，指的是2008年国际金融危机后西方国家经济停滞的长期化,中性,0.4055
2015/12-pg4.3_002.txt,2015,2008年国际金融危机之后，西方国家经济持续低迷，失业率居高不下，复苏缓慢,中性,0.4962
2015/12-pg4.3_003.txt,2015,国有企业在锻造共和国工业体系、积极实施“走出去”战略、应对国际金融危机过程中，经受住了严峻考验，显示出了历史担当,中性,0.4455
2015/12-pg4.3_004.txt,2015,2008年国际金融危机的爆发，就是长期放纵金融资本，不对其依法进行规范和管理的后果,中性,0.4241
2015/12-pg4.3_005.txt,2015,亚洲金融危机期间，我国确实一度出现通货紧缩，1997年6月开始PPI持续31个月为负，此后半年多CPI出现连续22个月为负,中性,0.4508
2015/12-pg4.3_005.txt,2015,回顾亚洲金融危机期间，通缩发生时，我国城乡居民收入一度出现相当低的增长，比如1996年和1997年，城镇居民实际收入增长低于4%，1999年和2000年，农村居民收入增长低于4%,中性,0.5137
2015/12-pg4.3_005.txt,2015,看下半年走势 多数经济学家、企业家对下半年的经济走向持谨慎乐观的态度 记者：下半年中国经济的外部环境怎样？ 潘建成：从经济周期运行的角度看，当前世界经济仍处于国际金融危机之后的深度调整之中，没有呈现全面稳定的复苏趋势,中性,0.4482
2015/12-pg4.3_006.txt,2015,1997年亚洲金融危机的爆发加快了亚洲区域经济一体化进程，2008年国际金融危机再次激发了亚洲各经济体通过区域合作实现复苏增长、经济转型和结构改革的决心和动力,中性,0.5482
2015/12-pg4.3_007.txt,2015,对缓解国际金融危机、促进全球经济复苏发挥了重要作用,中性,0.5031
2015/12-pg4.3_007.txt,2015,2008年国际金融危机发生以来，亚洲经济快速稳定增长为支撑危机中的世界经济并使其走向复苏起到了中流砥柱作用，尤其是中国、印度、东盟扮演了十分重要的角色,中性,0.4750
2015/12-pg4.3_007.txt,2015,国际金融危机发生后，中国果断采取宏观调控措施，成功阻止危机进一步扩散，并通过刺激国内需求、带动国外需求，对稳定全球经济起到了十分重要的作用,中性,0.4636
2015/12-pg4.3_007.txt,2015,国际金融危机以后，亚洲经济的调整转型与欧美经济的调整转型同步进行，正在引领世界经济进行深度调整转型,中性,0.4725
2015/12-pg4.3_008.txt,2015,国际金融危机结束以来，美国就业市场的缓慢复苏，未能使薪酬水平实现同步增长,中性,0.4810
2015/12-pg4.3_009.txt,2015,国际金融危机后，国际市场需求大幅萎缩，汽车、化工、钢铁、有色、建材等传统产业的增速大大放缓,中性,0.4507
2015/12-pg4.3_010.txt,2015,一方面，当前世界经济处于国际金融危机后的深度调整期，不稳定不确定因素增多，其中新兴市场国家和发展中国家风险和挑战不断集聚，经济增速普遍放缓,中性,0.4824
2015/12-pg4.3_010.txt,2015,上周，国际货币基金组织发表最新一期《世界经济展望》，将2015年世界经济增长率预期下调0.2个百分点至3.3%，这是国际金融危机以来的最低水平,中性,0.5347
2015/12-pg4.3_010.txt,2015,该调整的一个重要原因就是发达国家仍难以摆脱金融危机遗留影响的同时，新兴市场国家出现了增速放缓迹象,中性,0.4925
2015/12-pg4.3_011.txt,2015,她告诉记者，2008年以前，该省超过80%的木材出口到美国，受国际金融危机影响，该省许多木材厂关停，是中国的需求才让一批木材厂起死回生,中性,0.3888
2015/12-pg4.3_012.txt,2015,推行“全光网省”并不超前 “上世纪90年代，东南亚金融危机后，日本、韩国就将光纤宽带网络建设作为国家投资拉动经济复苏的重点,中性,0.4975
2015/12-pg4.3_012.txt,2015,”北京邮电大学经管学院博士生导师曾剑秋说，2008年国际金融危机后，100多个国家相继提出了各自的宽带战略，并出台了支持光纤网络发展的政策和措施,中性,0.4483
2015/12-pg4.3_013.txt,2015,国际竞争呈现新特征（刷新见解） 竞争趋于激烈 形态发生变化 作者：郭云涛 时间：2015-07-13 郭云涛 当前，国际金融危机深层次影响持续显现，国际形势继续发生深刻复杂变化，对国际竞争产生重要影响,中性,0.4162
2015/12-pg4.3_013.txt,2015,国际金融危机爆发后，不少国家经济社会问题凸显，体制性、机制性矛盾突出,中性,0.4872
2015/12-pg4.3_014.txt,2015,2008年美国次贷危机蔓延导致国际金融危机爆发后，国际经济金融形势更加复杂多变,中性,0.5062
2015/12-pg4.3_014.txt,2015,“一带一路”建设，将我国的利益和发展与沿线国家的利益和发展紧密联系起来，立意高远、视野宏阔、布局睿智，为相关国家和地区平等合作、互利共赢搭建了新平台，为世界走出国际金融危机的阴影带来了新希望，为建立一个互利共赢的繁荣体系、促进中国与世界共同发展带来了新契机,中性,0.4991
2015/12-pg4.3_015.txt,2015,肇始于美国的国际金融危机激发了国际社会对全球经济治理的讨论,中性,0.5241
2015/12-pg4.3_015.txt,2015,为了帮助克服国际金融危机、欧债危机，中国为国际货币基金组织等提供了更多金融资源，包括同意购买500亿美元国际货币基金组织债券和承诺增资430亿美元，与相关经济体签订货币互换协议等,中性,0.4940
2015/12-pg4.3_016.txt,2015,发达国家与发展中国家发展不平衡（审时度势） 当今世界经济发展趋势及其应对（之四） 为何构建世界经济新秩序的呼声日益高涨 作者：赵晋平 时间：2015-07-12 赵晋平 国际金融危机以来，世界经济进入了深度调整期，经济格局演变、全球化动力转换和规则重构是其中的三大突出表现,中性,0.4357
2015/12-pg4.3_016.txt,2015,在国际金融危机后，发展中国家对世界经济增长的贡献率明显超过发达国家,中性,0.4830
2015/12-pg4.3_016.txt,2015,日渐分化的贸易投资增长前景 国际金融危机之前的30年是经济全球化发展最为迅猛的时期，世界贸易组织（WTO）主导下的全球贸易自由化为通过对外开放寻求经济起飞的发展中国家提供了重要机遇和制度保障，促进了发展中国家外向型经济发展,中性,0.4688
2015/12-pg4.3_016.txt,2015,但是，国际金融危机之后，经济全球化趋势出现了新变化，世界贸易组织主导的贸易自由化进程严重受阻，跨太平洋经济伙伴关系协定（TPP）、跨大西洋贸易和投资伙伴关系协定（TTIP）以及日欧经济伙伴关系协定（EJEPA）等发达国家主导的跨区域大型经济一体化谈判加快推进,中性,0.5037
2015/12-pg4.3_016.txt,2015,实际上，国际金融危机之后这种分化态势已初见端倪,中性,0.4648
2015/12-pg4.3_016.txt,2015,国际金融危机爆发揭示了全球治理规则的重大缺陷,中性,0.5308
2015/12-pg4.3_017.txt,2015,当今世界经济发展趋势及其应对（之四） 时间：2015-07-12 国际金融危机之后，贸易保护主义抬头，世界经济发展不平衡有了新的表现,中性,0.4939
2015/12-pg4.3_018.txt,2015,” 世界经济处于国际金融危机后的深度调整期，不稳定不确定因素增多，新兴市场国家和发展中国家风险和挑战不断集聚,中性,0.4977
2015/12-pg4.3_019.txt,2015,拓展合作领域，从无到有，从小到大，形成多层次、全方位合作架构…… 当前，世界经济仍然处于国际金融危机后的深度调整期，不稳定不确定因素增多，金砖国家各国发展也面临不少困难和挑战,中性,0.4767
2015/12-pg4.3_020.txt,2015,拓展合作领域，从无到有，从小到大，形成多层次、全方位合作架构…… 当前，世界经济仍然处于国际金融危机后的深度调整期，不稳定不确定因素增多，金砖国家各国发展也面临不少困难和挑战,中性,0.4767
2015/13-pg5.1_001.txt,2015,世界经济处于国际金融危机后的深度调整期，不稳定不确定因素增多，新兴市场国家和发展中国家风险和挑战不断集聚，经济增速普遍放缓，金砖国家各国发展也面临不少困难和挑战,中性,0.4982
2015/13-pg5.1_002.txt,2015,当前，世界经济仍然处于国际金融危机后的深度调整期，不稳定不确定因素增多,中性,0.4919
2015/13-pg5.1_003.txt,2015,中国的发展，不仅创造了发展中国家经济持续高速增长的奇迹，也创造了国际金融危机以来对世界经济巨大贡献的奇迹,中性,0.4719
2015/13-pg5.1_004.txt,2015,国际金融危机爆发后，在世界经济复苏乏力的大背景下，金砖国家共同携手、砥砺前行，成为世界经济稳定之锚、动力之源,中性,0.4777
2015/13-pg5.1_005.txt,2015,自国际金融危机爆发以来，大学生失业就成了韩国社会比较突出的问题,中性,0.3932
2015/13-pg5.1_006.txt,2015,随着经济全球化进程加快和新兴经济体崛起，特别是国际金融危机以来，全球科技创新力量对比悄然发生变化，开始从发达国家向发展中国家扩散,中性,0.4864
2015/13-pg5.1_007.txt,2015,女士们，先生们！ 国际金融危机爆发7年来，全球经济复苏进程一波三折，前景仍不明朗,中性,0.4793
2015/13-pg5.1_007.txt,2015,近年来，世界各国都在从国际金融危机中汲取教训，大刀阔斧推进结构性改革,中性,0.5029
2015/13-pg5.1_007.txt,2015,国际金融危机发生以后，一些国家采取量化宽松政策，这对于防止经济衰退是必要的,中性,0.4481
2015/13-pg5.1_008.txt,2015,从国际金融危机中汲取教训，大刀阔斧推进结构性改革，消除体制机制障碍，不仅有利于激发民众的积极性和创造力，也有利于公平分配，促进包容性增长，是应对世界经济下行挑战的必由之路,中性,0.4612
2015/13-pg5.1_009.txt,2015,从国际金融危机中汲取教训，大刀阔斧推进结构性改革，消除体制机制障碍，不仅有利于激发民众的积极性和创造力，也有利于公平分配，促进包容性增长，是应对世界经济下行挑战的必由之路,中性,0.4612
2015/13-pg5.1_010.txt,2015,即使遭受1997年亚洲金融危机和2008年国际金融危机两次冲击，中国经济仍保持稳健快速增长，跃升为世界第二大经济体，成功走出一条举世瞩目的中国道路,中性,0.4642
2015/13-pg5.1_011.txt,2015,中国不仅充分意识到国际金融危机，而且很快能够制定出应对危机的措施并加以实施,中性,0.4468
2015/13-pg5.1_011.txt,2015,西方政治管理体系有太多的“无能为力”，比如2008年国际金融危机就是因为政府对金融市场失控，政府的非制度化导致了重大危机,中性,0.4410
2015/13-pg5.1_012.txt,2015,这一战略布局针对动荡不安的国际局势和国际金融危机带来的种种问题，也针对我国国家治理中存在的突出问题，就转变发展方式、保障民主权利、应对文化挑战、弭平贫困洼地、突破生态瓶颈等作出全面部署，增强制度韧性,中性,0.4993
2015/13-pg5.1_013.txt,2015,二、当前，世界经济仍处在国际金融危机后的深度调整期，面临各种挑战,中性,0.4569
2015/13-pg5.1_014.txt,2015,国际金融危机以来，发达经济体每况愈下，对发展中国家的进口需求减弱，亚洲经济增长显著放缓,中性,0.4865
2015/13-pg5.1_015.txt,2015,如在2008年国际金融危机之时，中国的一揽子刺激政策使得中国免于被最严重的全球经济衰退波及,中性,0.4800
2015/14-pg5.2_001.txt,2015,摆脱当前国际金融危机和应对全球性挑战，都需要欧中建立起更强有力、互利的合作伙伴关系,中性,0.5302
2015/14-pg5.2_002.txt,2015,要彻底从国际金融危机中走出来，解决供求总量和结构不匹配问题是当务之急,中性,0.4691
2015/14-pg5.2_003.txt,2015,摆脱当前国际金融危机和应对全球性挑战，都需要欧中建立起更强有力、互利的合作伙伴关系,中性,0.5302
2015/14-pg5.2_004.txt,2015,国际金融危机之后，中欧根据自身情况和需求提出了各自“解决方案”,中性,0.4563
2015/14-pg5.2_005.txt,2015,全球治理多元发展（智库峰会好声音） 作者：迟福林 时间：2015-06-28 关键词：全球治理 中国（海南）改革发展研究院院长 迟福林 2008年国际金融危机以来，世界经济发生深刻复杂变化，新矛盾、新风险、新挑战不断出现，全球经济治理体系不适应经济转型趋势的弊端日益凸显,中性,0.5089
2015/14-pg5.2_006.txt,2015,《宣言》指出，当今世界正经历着复杂变化和深刻调整，本届峰会探讨了国际金融危机对全球经济的影响，对治理全球性问题和危机的措施进行了反思，对其效果进行了分析，这将对化解和预防金融危机、促进全球经济发展具有重要作用,中性,0.4830
2015/14-pg5.2_007.txt,2015,2008年国际金融危机后，世界经济复苏缓慢，增长乏力,中性,0.5034
2015/14-pg5.2_008.txt,2015,一方面，国际金融危机以后，发达国家开始反思“制造业空心化”，纷纷推进“再工业化”战略，并以制造业信息化和制造业服务化为核心，制定各类制造业发展战略和规划,中性,0.4287
2015/14-pg5.2_009.txt,2015,比如，我们努力维护核不扩散的体系，比如我们在1997年东亚金融危机和这次国际金融危机中的担当,中性,0.4349
2015/14-pg5.2_010.txt,2015,尽管国际金融危机已经过去7年时间，但目前世界经济增速依然远低于危机前水平,中性,0.4957
2015/14-pg5.2_011.txt,2015,在2015全球软件和信息服务高峰论坛暨企业家峰会上，商务部原部长助理黄海介绍，近些年来受国际金融危机的影响，世界经济增长乏力，但是作为国际软件和信息服务的重要内容，我国服务外包市场依旧保持持续增长，产业规模扩大，承接国外外包执行额由2008年46.9亿美元增长到2014年的559.2亿美元，国际市场份额由7.7%跃升到目前将近30%，成为全球第二大接包国,中性,0.4568
2015/14-pg5.2_012.txt,2015,当前世界经济仍处于国际金融危机后的深度调整期，复苏势头相当脆弱,中性,0.4788
2015/14-pg5.2_012.txt,2015,国际金融危机充分暴露了过度发展虚拟经济的危险，各国纷纷聚焦实体经济，出台一系列制造业发展战略及规划,中性,0.4289
2015/14-pg5.2_012.txt,2015,目前一些国家和地区面临通缩风险，根源在于始发于发达国家的金融危机，以及危机后一些发达国家过度依赖非常规货币政策，没有找到病因，未真正实行结构改革,中性,0.5020
2015/14-pg5.2_013.txt,2015,分水岭是2007年，国际金融危机进入前奏，苹果也推出智能手机,中性,0.4083
2015/14-pg5.2_014.txt,2015,贸易救济措施的滥用，使国际金融危机后本就低迷的国际贸易雪上加霜,中性,0.4367
2015/15-pg5.3_001.txt,2015,本报记者 李应齐摄 核心阅读 金融危机暴露了英国银行业自身发展存在的严重问题,中性,0.5744
2015/15-pg5.3_001.txt,2015,2008年国际金融危机爆发后，银行“大而不能倒”的危害凸显，疯狂逐利、忽视风险的大银行耗费了政府巨额补贴来填补经营漏洞，譬如英国政府为了拯救苏格兰皇家银行就投入了455亿英镑,負面,0.4192
2015/15-pg5.3_001.txt,2015,她表示，“银行业当前持有的资本甚至比金融危机前还要多,中性,0.4008
2015/15-pg5.3_001.txt,2015,报告撰写人之一的赖安·柯思林表示，自2008年金融危机以来，英国政府在金融改革方面做得仍然十分不足，“今天我们仍然看到一个同金融危机前一样的集中化、缺少多样性的银行系统，银行业仍由主要的几大银行控制，追求一样的短期回报和房地产投资”，“我们需要深度的结构性调整，譬如将大型银行拆分为区域性、小型、专营业务的银行，而这需要更强有力的金融系统支持”,中性,0.4654
2015/15-pg5.3_001.txt,2015,金融危机爆发后，英国政府提出了一系列的监管改革方案，提出对金融监管体系进行全面改革，突出体现了“金融稳定、严格监管、权益保护”的理念,中性,0.4831
2015/15-pg5.3_001.txt,2015,此间分析认为，预防金融危机、减少金融市场的脆弱性，需要从事前、事后两方面入手,中性,0.4602
2015/15-pg5.3_002.txt,2015,2009年，在应对国际金融危机中打出一整套政策组合拳，形成了更加积极的就业政策，也就是3.0版,中性,0.4434
2015/15-pg5.3_003.txt,2015,有效应对了1997年亚洲金融危机，保持了经济社会快速发展,中性,0.4747
2015/15-pg5.3_003.txt,2015,有效应对了2008年以来国际金融危机的冲击，继续保持经济社会平稳快速发展的良好态势,中性,0.4027
2015/15-pg5.3_004.txt,2015,国际金融危机的考验,中性,0.4796
2015/15-pg5.3_004.txt,2015,我们成功应对了1997年亚洲金融危机和2008年国际金融危机的冲击，实现了经济稳定、持续、健康发展,中性,0.4632
2015/15-pg5.3_005.txt,2015,受国际金融危机影响，全球经济缓慢复苏、发展分化，国际投资贸易格局和多边投资贸易规则正酝酿深刻调整,中性,0.4956
2015/15-pg5.3_006.txt,2015,如此超大规模投资，不仅是二战后日本海外投资史上的第一次，也是自2008年国际金融危机爆发以来，亚开行首次增资,中性,0.4588
2015/15-pg5.3_006.txt,2015,日本经济多年来一直处于低迷状态，特别是国际金融危机爆发以来，日本经济萎靡不振,中性,0.4245
2015/15-pg5.3_007.txt,2015,国际金融危机期间，不少国家经济增长乏力，消费者对商品尤其是耐用品的需求大幅减少，通过冗长的全球生产链条放大了贸易的下降程度,中性,0.4273
2015/15-pg5.3_007.txt,2015,随着国际金融危机的爆发，以及世贸组织多哈回合贸易谈判在过去14年进展甚微，国际贸易增长缺乏新动力,中性,0.4739
2015/15-pg5.3_007.txt,2015,此外，由于国际金融危机的爆发，许多国家推出了一些在世贸组织框架允许范围内的临时性国际贸易和国际投资保护主义措施，限制了贸易流动,中性,0.4592
2015/15-pg5.3_007.txt,2015,另外，本轮国际金融危机爆发后，贸易保护主义重新抬头，且手段日趋多样化和隐蔽化，从传统的关税壁垒转向绿色壁垒、技术壁垒、反倾销和知识产权等非关税壁垒，保护的范围也从传统成熟垄断产业向战略性高科技产业扩展，同时贸易保护也从单个国家保护走向区域集体保护，这些都为全球贸易增添了新的不确定因素,中性,0.4597
2015/15-pg5.3_007.txt,2015,艾伦·温特斯：过去30年见证了中国贸易的惊人增长，即使在2008—2013年的国际金融危机期间，中国仍然保持了平均每年约14%的贸易增长速度，中国在国际贸易的比重增长仍然十分明显,中性,0.3890
2015/15-pg5.3_008.txt,2015,这篇评论回顾了近年来国际治理体系的演变，指出国际金融危机后，发达国家面对全球问题，处理起来捉襟见肘，不得不更加倚重二十国集团会议,中性,0.4591
2015/15-pg5.3_008.txt,2015,自2008年国际金融危机以来，全球最富有的80个人拥有的财富反而从1.3万亿美元增长至1.9万亿美元,中性,0.4315
2015/15-pg5.3_008.txt,2015,当国际金融危机爆发时，西方发达国家不约而同采取高赤字策略推动增长，接着在增长和紧缩之间开始扯皮,中性,0.4940
2015/15-pg5.3_009.txt,2015,2008—2009年，受国际金融危机冲击，我国经济增速大幅回落，工业用电量和铁路货运量增速明显下降,中性,0.4630
